CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE
2,166500,225000,16501.5,225000
1,112500,450000,22977,450000
1,540000,248760,26118,225000
0,90000,312678,23508,261000
0,112500,450000,22977,450000
1,202500,746280,59094,675000
0,315000,337500,14863.5,337500
0,315000,635193,62955,585000
1,135000,339633,26410.5,283500
0,67500,180000,7695,180000
0,225000,420588,36099,360000
0,225000,904500,32616,904500
0,157500,1572750,48946.5,1350000
1,378000,582804,29884.5,463500
1,270000,454500,29173.5,454500
0,90000,495000,25272,495000
0,112500,539100,22968,450000
0,180000,675000,21775.5,675000
0,202500,819072,26550,648000
0,144000,190764,13878,157500
0,202500,270000,13500,270000
0,315000,685386,43933.5,585000
0,135000,165915,9391.5,126000
1,121500,540000,27702,540000
1,112500,269982,28480.5,238500
0,324000,1125000,40410,1125000
0,76500,296280,16069.5,225000
0,139500,270000,13932,270000
0,225000,440784,34825.5,360000
1,360000,781920,42547.5,675000
0,225000,409500,30748.5,409500
0,270000,360000,23004,360000
0,180000,296280,12226.5,225000
0,202500,1350000,55714.5,1350000
2,67500,67500,4509,67500
0,157500,495000,31635,495000
0,135000,495000,30411,495000
1,90000,149256,15799.5,135000
0,225000,378000,25258.5,378000
2,225000,781920,40054.5,675000
0,103500,135000,5805,135000
1,450000,855000,43654.5,855000
0,175500,509400,32683.5,450000
2,162000,781920,34443,675000
0,315000,1885536,103455,1800000
0,292500,761872.5,53154,675000
2,270000,225000,26703,225000
0,202500,450000,23008.5,450000
2,81000,200493,18517.5,162000
0,202500,288000,30370.5,288000
1,135000,611577,40999.5,522000
0,360000,512446.5,29416.5,463500
0,121500,906660,34308,675000
2,135000,360000,28440,360000
0,78750,675000,28728,675000
0,292500,675000,49117.5,675000
0,157500,479700,50503.5,450000
1,135000,260640,27499.5,225000
0,202500,573408,29407.5,495000
1,180000,522396,38142,472500
0,432000,315000,20259,315000
0,36000,90000,9220.5,90000
0,103500,450000,24412.5,450000
0,94500,334152,16204.5,270000
1,270000,290353.5,19534.5,220500
0,225000,512995.5,38484,454500
1,94500,260640,24034.5,225000
0,180000,790830,62613,675000
2,103500,540000,27571.5,540000
0,157500,225000,19242,225000
0,103500,265500,11290.5,265500
0,261000,900000,45954,900000
1,67500,450000,23107.5,450000
1,90000,847728,35914.5,847728
0,180000,601470,30838.5,450000
0,162000,260640,28197,225000
0,225000,675000,21906,675000
0,85500,334152,17190,270000
2,180000,539100,27652.5,450000
0,180000,450000,53406,450000
0,126000,654048,24655.5,540000
0,166500,112500,5872.5,112500
0,225000,1096020,56092.5,900000
1,157500,450000,35685,450000
0,135000,1102500,35694,1102500
2,180000,543037.5,43033.5,463500
2,130500,261621,20799,216000
0,180000,459000,28210.5,459000
0,112500,909000,32647.5,909000
0,270000,675000,21906,675000
0,297000,790830,52978.5,675000
2,225000,177768,14175,135000
0,202500,479700,49153.5,450000
0,202500,574402.5,29457,495859.5
0,112500,677664,29979,585000
1,157500,199152,10800,135000
0,135000,848745,37516.5,675000
0,315000,500490,51412.5,450000
0,135000,440784,34956,360000
1,315000,112500,12244.5,112500
0,157500,550489.5,22230,454500
0,94500,450000,35685,450000
0,112500,256500,18792,256500
0,180000,547272,43366.5,495000
0,76500,315000,13873.5,315000
0,67500,225000,17775,225000
1,81000,450000,16164,450000
1,202500,76500,6174,76500
1,112500,278460,21676.5,225000
0,90000,90000,7110,90000
0,126000,539100,22837.5,450000
0,90000,389844,20034,315000
2,171000,431280,22149,360000
0,247500,761872.5,54310.5,675000
0,112500,738108,42502.5,630000
1,270000,675000,65889,675000
0,360000,962370,74605.5,900000
0,171000,792162,33691.5,630000
1,94500,225000,12204,225000
0,108000,225000,23769,225000
1,112500,89554.5,10255.5,81000
3,135000,269982,32170.5,238500
0,270000,1724688,59949,1575000
1,202500,257391,26505,238500
1,180000,558486,51354,517500
0,148500,280170,30303,247500
0,90000,106659,6952.5,81000
0,90000,180000,9000,180000
0,225000,640705.5,23143.5,477000
0,202500,611095.5,25348.5,486000
0,112500,114682.5,13608,99000
1,76500,45000,5220,45000
0,67500,260725.5,16789.5,198000
1,225000,219069,9778.5,148500
2,135000,675000,53329.5,675000
0,99000,495000,39240,495000
0,450000,1096020,56092.5,900000
1,360000,1169532,42138,945000
0,99000,626796,22644,517500
0,112500,180000,14350.5,180000
0,225000,708552,25578,585000
0,83250,274500,12222,274500
0,225000,738108,58446,630000
0,90000,130320,13815,112500
0,90000,67500,4509,67500
0,202500,792162,40576.5,630000
1,180000,838453.5,40468.5,688500
0,225000,248760,25618.5,225000
0,112500,177768,14175,135000
0,99000,450000,16164,450000
0,45000,163512,9387,135000
0,157500,451102.5,19998,337500
1,112500,331920,17077.5,225000
1,90000,225000,16501.5,225000
0,112500,360000,26914.5,360000
0,202500,521568,22054.5,360000
0,112500,185877,9072,126000
0,126000,172021.5,18193.5,148500
0,157500,431280,22018.5,360000
0,166500,792162,40446,630000
0,180000,337500,16366.5,337500
0,90000,360000,23004,360000
0,121500,414612,17563.5,297000
2,270000,280332,21825,234000
0,54000,174411,13909.5,144000
0,202500,1125000,46557,1125000
0,135000,675000,38749.5,675000
0,112500,90000,9351,90000
0,180000,311890.5,15943.5,252013.5
0,90000,112500,10957.5,112500
0,112500,621000,35779.5,621000
0,112500,455040,19260,360000
0,405000,675000,34465.5,675000
1,405000,798777,44730,697500
0,135000,260640,27499.5,225000
2,135000,493497,51952.5,454500
0,225000,822037.5,31117.5,612000
0,225000,769527,39420,612000
2,180000,301464,22068,238500
0,135000,218016,13338,180000
1,247500,285453,15615,193500
0,112500,431280,20875.5,360000
0,270000,366453,18733.5,296100
1,360000,229500,24228,229500
0,135000,738108,47299.5,630000
0,67500,817560,30951,675000
1,180000,964575,31243.5,675000
2,217350,431730,44235,405000
0,247500,1921797,66928.5,1755000
1,225000,790830,62482.5,675000
0,112500,238500,14719.5,238500
0,51750,84577.5,8793,76500
0,270000,1057266,44923.5,945000
0,157500,229500,16830,229500
0,135000,332946,17127,238500
0,225000,523152,36540,463500
1,180000,1196482.5,38727,922500
0,135000,490495.5,36670.5,454500
0,315000,312768,24709.5,270000
0,279000,145957.5,13513.5,126000
0,180000,540000,31000.5,540000
0,97920,675000,29106,675000
0,135000,675000,48136.5,675000
0,157500,532345.5,31828.5,481500
0,225000,320382,16488,229500
0,76500,135000,13279.5,135000
0,225000,1096020,56092.5,900000
0,202500,817560,30820.5,675000
0,157500,248760,25618.5,225000
0,180000,983160,55026,900000
0,202500,1928304,79578,1800000
1,112500,140746.5,15286.5,121500
1,157500,427176,23301,306000
1,90000,265536,13554,180000
0,121500,481176,24696,360000
0,135000,450000,23107.5,450000
0,247500,254700,20119.5,225000
0,270000,315000,23049,315000
0,117000,400500,20448,400500
0,90000,536917.5,23778,463500
0,90000,296280,23539.5,225000
0,139500,291915,21370.5,252000
0,94500,601470,30838.5,450000
3,135000,315000,21051,315000
0,270000,502497,28975.5,454500
0,220500,1125000,61780.5,1125000
0,270000,708552,26842.5,585000
0,135000,450000,23107.5,450000
0,202500,601470,30838.5,450000
0,405000,1673415,91701,1597500
1,157500,270000,15498,270000
0,540000,900000,92223,900000
0,139500,622413,31909.5,495000
0,315000,450000,24543,450000
0,315000,360000,28570.5,360000
0,112500,278505,22131,211500
0,135000,229500,22828.5,229500
1,72000,135531,14359.5,117000
1,135000,678996,32796,540000
0,112500,67500,5463,67500
1,81000,675000,,675000
1,270000,738108,47299.5,630000
1,166500,601470,30838.5,450000
0,67500,195543,13198.5,148500
1,99000,45000,3478.5,45000
0,157500,598500,26491.5,598500
0,157500,376920,19372.5,270000
1,202500,765000,32409,765000
0,180000,383787,29830.5,328500
1,225000,512446.5,37417.5,463500
2,135000,260640,27499.5,225000
0,90000,257391,27027,238500
1,247500,848745,46174.5,675000
1,90000,675000,34596,675000
1,270000,827496,45018,679500
0,112500,875241,28363.5,711000
0,270000,468333,30060,382500
1,90000,182448,18823.5,157500
0,157500,675000,48006,675000
2,193500,1161360,43911,900000
2,135000,1350000,42034.5,1350000
1,220500,272520,21658.5,225000
2,90000,630000,32296.5,630000
1,180000,1620000,50283,1620000
1,405000,746280,59094,675000
0,67500,266652,12955.5,202500
0,315000,1030680,63184.5,900000
0,112500,896647.5,38119.5,787500
1,270000,678996,36963,540000
0,135000,561393,21294,463500
0,58500,817560,30951,675000
0,441000,1066320,38299.5,900000
0,85500,431280,22018.5,360000
0,139500,180000,19030.5,180000
1,180000,1762110,54823.5,1575000
0,157500,594121.5,30465,472500
0,279000,611095.5,31198.5,486000
0,135000,266832,19107,238500
0,135000,1057266,47295,945000
0,270000,1350000,42034.5,1350000
0,90000,234000,10044,234000
1,85500,225000,12334.5,225000
1,315000,728460,62523,675000
0,121500,675000,32472,675000
1,90000,684652.5,37269,544500
0,256500,481176,24696,360000
0,180000,746280,41670,675000
2,112500,156384,14472,135000
0,112500,305955,32256,283500
0,270000,1572750,48946.5,1350000
0,135000,223884,23071.5,202500
0,144000,550980,35343,450000
0,270000,135000,14305.5,135000
0,157500,1024740,52452,900000
0,63000,124380,13189.5,112500
1,225000,652500,33444,652500
0,193500,675000,29862,675000
1,202500,312840,24844.5,247500
1,76500,539100,27652.5,450000
0,180000,90000,9220.5,90000
0,112500,382500,19530,382500
1,405000,450000,22977,450000
1,157500,332946,17127,238500
0,292500,616500,20016,616500
0,180000,433188,16461,283500
0,162000,450000,48465,450000
2,112500,261000,16807.5,261000
0,202500,746280,59094,675000
0,135000,62554.5,6696,54000
0,180000,792162,38241,630000
0,225000,260640,20299.5,225000
0,225000,538389,38416.5,477000
0,202500,1408500,49086,1408500
0,81000,225000,23184,225000
0,180000,180000,21361.5,180000
0,90000,285723,21492,238500
0,135000,245268,15817.5,202500
0,112500,454500,21996,454500
2,90000,183784.5,14350.5,148500
0,126000,378706.5,19467,306000
0,161550,454500,20020.5,454500
0,360000,1470330,60808.5,1372500
1,168750,162000,12928.5,162000
0,67500,601470,30838.5,450000
0,112500,752116.5,43308,688500
1,540000,1800000,56002.5,1800000
0,135000,634662,24057,472500
0,180000,590485.5,39591,504000
0,135000,360000,40846.5,360000
0,112500,260640,31059,225000
1,136170,810000,34771.5,810000
0,315000,180000,11632.5,180000
0,225000,579942,37192.5,495000
0,90000,1214100,67923,1125000
0,90000,163512,12028.5,135000
1,337500,307152,17280,243000
0,315000,900000,69781.5,900000
0,292500,494550,35302.5,450000
0,450000,260640,26838,225000
2,135000,224149.5,23098.5,193500
0,108000,225000,12694.5,225000
0,135931.5,900000,38637,900000
2,162000,229500,27364.5,229500
1,112500,360000,18378,360000
0,157500,1024740,52452,900000
0,135000,78192,9409.5,67500
0,112500,573408,29407.5,495000
1,90000,111384,8617.5,90000
0,67500,100246.5,7623,81000
0,292500,675000,53329.5,675000
0,130500,712944,38803.5,567000
0,135000,1016991,43218,909000
0,225000,1030680,65997,900000
1,211500,677664,34731,585000
0,157500,922266,50161.5,810000
2,112500,90000,9580.5,90000
2,180000,675000,53460,675000
0,292500,1125000,47794.5,1125000
0,90000,1125000,50314.5,1125000
1,157500,157500,7875,157500
0,144000,450000,28890,450000
1,121500,104256,11074.5,90000
0,121500,143905.5,11497.5,118813.5
0,180000,478498.5,46741.5,454500
0,90000,247500,26118,247500
1,90000,494550,38272.5,450000
0,45000,173335.5,8338.5,131634
2,135000,135000,7321.5,135000
0,202500,900000,43299,900000
0,166500,272520,21658.5,225000
0,315000,675000,37692,675000
0,157500,318528,20484,252000
0,202500,906660,34177.5,675000
0,157500,190764,11079,157500
0,270000,271867.5,21168,243000
1,247500,149256,15421.5,135000
0,157500,450000,35685,450000
0,157500,822037.5,31117.5,612000
0,202500,225000,17905.5,225000
0,157500,270000,21460.5,270000
0,135000,310500,22594.5,310500
0,225000,790830,62613,675000
0,180000,1624500,50553,1624500
0,193500,762192,24718.5,603000
1,67500,272578.5,13914,207000
0,135000,245268,15133.5,202500
2,166500,260640,30928.5,225000
2,450000,90000,9351,90000
0,112500,339948,35824.5,315000
0,202500,817560,32953.5,675000
0,157500,1963494,60943.5,1755000
0,90000,601470,30838.5,450000
0,360000,2013840,62509.5,1800000
0,315000,1871280,180576,1800000
0,261000,331920,16096.5,225000
1,135000,229500,11169,229500
2,441000,1096020,59589,900000
1,135000,746280,58963.5,675000
2,67500,450000,24660,450000
0,180000,450000,25258.5,450000
1,180000,790830,57676.5,675000
0,337500,610483.5,23143.5,454500
0,90000,177768,10332,135000
0,229500,675000,28597.5,675000
0,175500,202500,15799.5,202500
0,211500,216000,11155.5,216000
1,360000,1494436.5,61803,1395000
0,157500,156384,16551,135000
0,157500,695970,37885.5,553500
0,112500,450000,14517,450000
2,90000,315000,16213.5,315000
0,180000,400392,39730.5,360000
0,112500,223465.5,13801.5,184500
0,180000,495882,36211.5,405000
0,1350000,1024740,52321.5,900000
0,270000,454500,26091,454500
1,220500,140746.5,14908.5,121500
1,135000,900000,48825,900000
0,211500,743463,28156.5,553500
0,32850,296280,23539.5,225000
2,157500,579942,33421.5,495000
0,135000,247500,19552.5,247500
1,225000,427500,21955.5,427500
0,90000,135000,8757,135000
0,225000,450000,14647.5,450000
0,315000,1202319,38916,927000
0,85500,651960,27405,450000
1,216000,335592,26644.5,265500
0,180000,1226700,39703.5,900000
0,189000,630000,32296.5,630000
0,270000,339948,35824.5,315000
0,270000,1350000,46926,1350000
0,171000,671652,45013.5,607500
0,121500,165960,8604,112500
0,180000,541323,27769.5,405000
0,67500,450000,18918,450000
0,180000,229500,22257,229500
0,90000,225000,14508,225000
0,180000,65182.5,5278.5,49500
0,90000,225000,13765.5,225000
0,292500,898735.5,46017,738000
2,180000,853056,30771,720000
0,126000,238500,12307.5,238500
0,211500,454500,20020.5,454500
1,112500,103500,5413.5,103500
0,202500,904500,38322,904500
0,495000,1021500,36819,1021500
0,112500,207396,16515,157500
0,225000,734431.5,72769.5,702000
0,162000,558000,21163.5,558000
0,135000,616500,27153,616500
0,180000,315666,37593,292500
0,360000,526491,22306.5,454500
1,180000,787500,40338,787500
0,180000,242590.5,10327.5,148500
1,180000,1572750,48816,1350000
0,144000,675000,29731.5,675000
0,225000,1083591,35086.5,904500
1,193500,463131,23773.5,346500
0,225000,225000,17775,225000
0,90000,156384,16551,135000
0,135000,479700,46728,450000
0,157500,976135.5,53491.5,904500
1,135000,696528,55161,630000
0,202500,746280,54436.5,675000
0,144000,274500,19651.5,274500
1,225000,1540588.5,63706.5,1377000
0,135000,130320,15592.5,112500
0,157500,781920,34443,675000
1,180000,190764,15201,157500
1,157500,414612,21298.5,297000
0,67500,88884,6597,67500
0,202500,509400,37066.5,450000
1,225000,135000,16020,135000
0,99000,148500,15723,148500
0,135000,130320,13815,112500
0,360000,328405.5,24025.5,283500
1,540000,400392,47646,360000
0,180000,1258650,53455.5,1125000
0,90000,267102,27499.5,247500
0,51750,45000,5089.5,45000
0,288000,1258650,52074,1125000
0,157500,222768,16785,180000
0,180000,135000,8757,135000
0,360000,1308762,47137.5,1057500
0,135000,450000,24543,450000
0,112500,165915,10732.5,126000
0,180000,382500,19557,382500
1,90000,458460,29430,405000
0,135000,697500,29682,697500
0,225000,781920,42547.5,675000
0,148500,817560,32823,675000
2,324000,225000,23184,225000
1,270000,1800000,74416.5,1800000
3,157500,900000,32328,900000
1,112500,641173.5,34911,553500
2,135000,179109,18936,162000
0,157500,193500,15417,193500
0,126000,539100,22968,450000
0,234000,539100,27652.5,450000
0,292500,675202.5,21910.5,472500
1,180000,547339.5,29821.5,409500
0,103500,260640,29605.5,225000
1,99000,83538,6376.5,67500
1,202500,786528,50395.5,720000
0,85500,225000,9589.5,225000
1,193500,297130.5,23602.5,256500
0,90000,407520,22752,360000
0,121500,187659,18409.5,162000
1,135000,454860,15660,342000
0,144000,914017.5,29614.5,742500
0,333000,675000,21906,675000
0,135000,360000,15264,360000
1,202500,781920,33129,675000
0,67500,192024,8068.5,135000
0,225000,746280,54306,675000
0,180000,682560,22149,540000
0,157500,622413,31909.5,495000
1,135000,511249.5,26230.5,382500
0,157500,302076,27832.5,270000
1,180000,413235,26536.5,337500
0,202500,328500,34623,328500
1,112500,90000,9580.5,90000
0,171000,365359.5,38493,328500
2,135000,450000,14517,450000
1,81000,78192,8338.5,67500
0,202500,450000,22500,450000
1,112500,177768,7659,135000
0,135000,675000,28597.5,675000
0,360000,1146816,41323.5,990000
0,67500,112500,9652.5,112500
2,270000,550980,35212.5,450000
0,450000,315000,15750,315000
0,157500,202500,10467,202500
0,270000,2013840,62640,1800000
2,180000,387144,24871.5,342000
0,180000,1258650,70411.5,1125000
0,135000,296280,18126,225000
0,81000,89109,7024.5,72000
0,135000,252531,26644.5,234000
0,450000,315000,24885,315000
0,99000,817560,30820.5,675000
0,171000,301464,18571.5,238500
0,180000,218016,14062.5,180000
1,130500,496755,16960.5,373500
0,112500,450000,23107.5,450000
2,315000,526500,55287,526500
0,270000,900000,43429.5,900000
0,76500,573408,29407.5,495000
0,103500,217197,20047.5,175500
3,225000,156384,18688.5,135000
0,90000,576000,21712.5,576000
1,270000,1065681,45279,904500
0,495000,696528,44514,630000
0,90000,450000,19197,450000
1,157500,900000,45954,900000
0,225000,450000,22977,450000
0,121500,509400,28444.5,450000
0,135000,675000,21775.5,675000
0,121500,312768,19264.5,270000
0,225000,537471,52488,495000
0,153000,904500,50634,904500
0,202500,792162,40576.5,630000
0,135000,503266.5,52978.5,463500
0,110250,604683,32931,522000
0,270000,458235,24988.5,382500
0,135000,207000,16483.5,207000
0,126000,248760,28134,225000
0,157500,622413,31909.5,495000
1,225000,1024740,55719,900000
0,135000,573408,29407.5,495000
1,90000,286704,22779,247500
0,135000,247500,12037.5,247500
0,180000,365359.5,39348,328500
1,202500,675000,21775.5,675000
0,90000,361674,28705.5,319500
0,157500,270000,28350,270000
1,92250,371862,23895,328500
0,157500,291384,28948.5,270000
0,180000,329904,22176,261000
0,67500,156384,12100.5,135000
0,189000,572148,41764.5,517500
2,121500,450000,14647.5,450000
0,247500,675000,21906,675000
0,112500,1563840,64669.5,1350000
2,90000,450000,19048.5,450000
0,405000,675000,53329.5,675000
0,450000,1030680,57681,900000
0,112500,454500,17262,454500
0,112500,360000,28863,360000
0,225000,1125000,40540.5,1125000
